,Date,User,Tweet,Reply,Retweet,Like,,,,,,
84,2018/12/2 00:00,GIGABYTE_News,"?åËó§‰∫ïËÅ°Â§™‰?ÊÆµ„ÅØ AMD Ê¥æ„Äç„Å®?Ñ„??ë„ÉØ?º„ÉØ?º„??´Á??ú„???DIY ?åÈ?
(?ª‚???ÔΩ≤ÔΩ≤!!?ß„??≠??,11,95,237
85,2018-12-01 18:23:09,okasanman,?§‰??°Â§™‰∏ÉÊÆµ?åAMDÊ¥æ„??´„??≥„Ç∞?¢„Ç¶?à„Äå‰??ØRyzen?í‰Ωø??Å¶?Ñ„??ÇThreadripper?´„??å„Å∞?Ø„?????ÇÊù•Âπ¥„ÅØZen2?íË≤∑?ä„??®ÊÄù„Å£?¶„??ã„Äç„ÄÄ",,,,2018/3/25,2,,,2018/3/25,2
https://t.co/7Sth9eBnxD?Ä,,,,,,,2018/3/26,5,,,2018/3/26,5
"https://t.co/coadAC1LEZ""",8,599,621,,,,2018/3/27,1,,,2018/3/27,1
86,2018/12/1 00:00,boulanger,"Tentez de gagner cet ordi Lenovo Yoga boost√© par son processeur @AMD_France Ryzen??5 2500U avec c?urs graphiques Radeon??Vega 8  https://t.co/WoQ9Or5P03
Pour tenter votre chance : RT &amp; Follow @boulanger

R√®glement du jeu ici : https://t.co/y3PEUC8qg7 https://t.co/w26iXbc92P",468,2616,931,2018/3/28,2,,,2018/3/28,2
87,2018/12/1 00:00,katsumata,Â•Ω„??™Ê??ã„??π„??É„??ßÂÉ•?ñ„Åß?õ„Å§?Ç„??ßÊ??´„Å™?ã„??®„?AMD?ßCPU?¨„???Å¶?ÅÂΩº?Ø„??≥„??Ø‰??ç„Å™?ÆÔ?,2,75,292,2018/3/29,0,,,2018/3/29,0
88,2018/12/1 00:00,Tsukumo_netshop,"?§‰??°Â§™‰∏ÉÊÆµ?ØAMDÊ¥æ„Åß Ryzen 7?í‰Ωø?®‰∏≠?®„ÅÆ?ì„Å®?∫Ô?

AMD Ryzen ?∑„É™?º„Ç∫?Ø„??Ø„É¢?ç„??à„Ç∑?ß„??ó„ÅßÂ•ΩË??∫Â£≤‰∏≠Ô? https://t.co/NcDAJkHsSO https://t.co/qXHy3dn3EQ",6,847,694,2018/3/30,0,,,2018/3/30,0
89,2018/12/1 00:00,miura1729,?§‰?‰∏ÉÊÆµ?ÅAMD?ÆCPU?´Ë???- Togetter https://t.co/NcTw0GEQZu ?Ñ„ÅØ?ä„Çø?Ä?Ç„ÅÆ?ò„??™„??Æ„?,0,347,277,2018/3/31,1,,,2018/3/31,1
90,2018/12/1 00:00,TheChrisSuprun,"Wishing #Godspeed to President Bush amd profound sympathy to @GeorgeWBush @JebBush and family.
#Citizen 
#Leader 
#Patriot",6,47,201,2018/4/1,1,,,2018/4/1,1
91,2018/12/1 00:00,okasanman,"AMD?Ä‰∏ã‰?APU?åAthlon 200GE(7,000???ç„Å®MSI?Ä?∞BIOS?ß‰??êÂë®Ê≥¢Êï∞?¢„É≥?≠„??Ø„ÄÄ?™„???.9GHz?æ„Åß?î„??¶„??æ„??äÂ??™‰?Ê°àÁô∫?ü„ÄÄ
https://t.co/XUUhF0HofX https://t.co/CwN4hJFao0",0,166,157,2018/4/2,4,,,2018/4/2,4
92,2018/12/1 00:00,AMDRyzen,"Celebrate the holiday season with AMD! ?? Week two of our #JustAddWrapping #Sweepstakes has begun, and this time we're giving away a Ryzen 5 2600! ?? See full contest rules here: https://t.co/1LfrJte6YH https://t.co/qea8JsR8HU",117,97,477,2018/4/3,1,,,2018/4/3,1
93,2018/12/1 00:00,CHXPO,"How do you get rich. Find something easy you like to do and do it. Provide a needed service amd do it well. Learn more about the field your in and doit better. Invest what you do have in yourself, manage your money better. Save money. You spend less if you think you have less. ??",10,65,313,2018/4/4,0,,,2018/4/4,0
94,2018/11/30 00:00,AMD,Congratulations to AMD CEO @LisaSu on her feature in @Forbes' inaugural America's Top 50 Women In Tech! https://t.co/oizpNOeqSi https://t.co/flDrfOUlNy,19,54,405,2018/4/5,2,,,2018/4/5,2
95,2018/11/30 00:00,cmuratori,"On the desktop, there are now more graphics hardware APIs than there are vendors.  Your GPU comes from AMD, nVidia, or Intel.  But we have (at least) OpenGL, DirectX, Metal, and Vulkan. If each vendor just supplied its own API, we'd be in a simpler world.",20,70,262,2018/4/6,3,,,2018/4/6,3
96,2018/11/29 00:00,shilparathnam,"Rajini exhibits a spectrum of shades in his various avatars in 2.0:
1. Swashbuckling and dapper scientist Vaseegaran
2. Righteous amd loyal Chitti
3. Randy and sexy (avatar 3)
4. Impish and mischievous (avatar 4)

And there's also my fav Rajini avatar... 
BADASS!",5,134,375,2018/4/7,1,,,2018/4/7,1
97,2018/11/29 00:00,System32Comics,"When you want to build a PC but you are broke so you built it in Minecraft

Case by @NZXT 
GPU by @NVIDIAGeForce 
SSD by @Samsung 
CPU Cooler by @AMD

Build made by me https://t.co/JSAhxN6BE7",28,83,836,2018/4/8,4,,,2018/4/8,4
98,2018/11/29 00:00,amdradeon,"""@AMD?ôs Radeon RX 590 is the best 1080p graphics card you can buy, and at $280, it won?ôt break the bank. "" See why @pcworld calls the Sapphire Nitro+ Radeon RX 590 the ""new 1080p gaming champion"". ?? https://t.co/PFpCTbrUyD",38,144,1233,2018/4/9,0,,,2018/4/9,0
99,2018/11/28 00:00,LisaSu,"So proud of our @AMD CTO, Mark Papermaster on being named CTO of the year by SIlicon Valley Business Journal.  Congrats Mark!!!!!  https://t.co/q856WmdWCk https://t.co/At90ixxJSO",23,59,529,2018/4/10,0,,,2018/4/10,0
100,2018/11/27 00:00,stanminoo,"so in 22 hours after it's release #FIANC? reach :
- 2M+ views on YT
- 860K+ UL on melon and still gpin strong at #1
- #1 in iChart
- almost All Kill (minus Naver)

we doin great fam. let's keep streaming. amd fighting team naver! ?î•?ò≠?î•?ò≠ #XX_MINO_FIANCE",1,156,211,2018/4/11,1,,,2018/4/11,1
101,2018/11/27 00:00,tonroosendaal,AMD sent us a super nice #Threadripper2 - it needs some development time to get all 64 threads to work optimal. Coming soon! https://t.co/o6OxrOezOj,16,23,400,2018/4/12,2,,,2018/4/12,2
102,2018/11/26 00:00,wooothewon,WHY HE GOTTA BE SO BRAVE AMD EXPOSE HIS BICEPS LIKE DAT ?ò≠?ò≠?ò≠?ò≠?ò≠?ò≠?ò≠?ò≠?ò≠?ò≠ https://t.co/Y6gXlZ4CEy,2,409,811,2018/4/13,3,,,2018/4/13,3
103,2018/11/26 00:00,wonuskim,"chanyeol: i watch crime scenes on tv with jongin... jongin and i have lots of same interests, i work out amd exercise with jongin..",2,548,796,2018/4/14,3,,,2018/4/14,3
104,2018/11/26 00:00,dognaOCer,"?±„Å™?ÑËá™‰Ωúer?ÆÁâπÂæ??ª„Ç¢?§„Ç≥?≥„Å´?®Â•®?ÜÂ??®„??∏„??¶„????ª„Ç¢?§„Ç≥?≥„??∞„É©???ª„Ç¢?§„Ç≥?≥„?AMD
?ª„Ç¢?§„Ç≥?≥„????ª„Ç¢?§„Ç≥?≥„????ª„Ç¢?§„Ç≥?≥„?Èªí„?È≥??ª„Ç¢?§„Ç≥?≥„??ä„??ï„?
?ª„Å®?´„??è„??ò„????ª„??ò„??ì„ÅØ?±„Å™?ÑË?ÂØÑ„????ª„??®Â??ç„??åM8?ç„Å£?¶Êõ∏?Ñ„Å¶?Ç„?‰∫?,17,100,197
105,2018-11-25 21:43:32,UMGSA,Meet amd greet at #FlavourOdyssey with @JIDsv!!! https://t.co/0351bxD8Rr,1,17,188
106,2018-11-25 19:03:48,bharath1,For those @rajinikanth fans in and around Nanganallur amd Madipakkam"," tickets for #2Point0 for 29 November (fdfs) is opened just now in Kumaran Theatres. https://t.co/jHsJF3Pxzr""",4,100,2018/4/15,1,,,2018/4/15,1
107,2018/11/25 00:00,khosiMajiza,"#DStvMVCA is it me or Khaya,Ntokozo amd Dumi are the only artists that actually sang in these awards https://t.co/4bSj5nAqOG",17,17,219,2018/4/16,1,,,2018/4/16,1
108,2018/11/23 00:00,AMD,"From our friends to fans, customers to partners, #HappyThanksgiving from all of us at AMD! https://t.co/hwwdrTI1TY",8,37,260,2018/4/17,1,,,2018/4/17,1
109,2018/11/23 00:00,brandongroeny,"ALL Government employees should loose their Security Clearance after they leave the Govt

The idea is to limit the # of people that have Security Clearances to ONLY those folks who have a ?òneed to know??
This is only common sense, + it DOESN?ôT violate anyone?ôs 1st Amd Rights.",20,140,279,2018/4/18,4,,,2018/4/18,4
110,2018/11/23 00:00,LisaSu,A very Happy Thanksgiving to all from the entire @AMD family!! ?? https://t.co/XNOxbPzIIl,29,63,763,2018/4/19,4,,,2018/4/19,4
111,2018/11/22 00:00,Dave2D,"Video up on the AMD Vega 20 MacBook Pro. This new GPU is WAY better. Enjoy!
https://t.co/aZ6uH40nno https://t.co/CHQNqzMYo1",24,36,765,2018/4/20,9,,,2018/4/20,9
112,2018/11/21 00:00,JVCom,"Les rumeurs se multiplient et semblent converger vers l'annonce d'une nouvelle Playstation en 2019 pour une sortie entre novembre 2020 et mars 2021 !

Elle serait un ""monstre"" avec un AMD Ryzen 8 c?urs, un casque VR am√©lior√© et de nouveaux PS Move pour 500$. https://t.co/OwQEOQqbJp",36,107,324,2018/4/21,3,,,2018/4/21,3
113,2018/11/21 00:00,warriorsvox,I received this last night and still can't believe the last 4 years. I am humbled by the opportunity I have been given to work for the Warriors amd this incredible fan base. https://t.co/kQF7AZlNR6,52,53,869,2018/4/22,2,,,2018/4/22,2
114,2018/11/20 00:00,jimiagbaje,"She was as a true scion of the creative Bucknor dynasty. As a chip off-the-old-block, she carved a niche for herself and was a darling of the airwaves 

My heart goes out to Funke Bucknor-Obruthe and the entire family.

May her playful, lively amd energetic soul rest in peace.",5,70,188,2018/4/23,2,,,2018/4/23,2
115,2018/11/20 00:00,AMD,"With enhanced 12nm architecture, the @Radeon RX 590 brings the ultimate 1080p gaming experience and performance to life. Get yours today: https://t.co/qAqfjMqeGp https://t.co/8poN19yVla",31,44,387,2018/4/24,5,,,2018/4/24,5
116,2018/11/19 00:00,RaphaelLyraCRVG,A√≠ eu pensei... vou l√° no meet amd gret tirar foto c o pessoal da liquid a√≠ me deparo c isso: @canalzigueira @Adenauerr @neskwga @Paluh_R6 @sensifps @Guilherme_gohaN @xSexyCake @sqrafa https://t.co/zQPxp4HlbW,8,12,252,2018/4/25,1,,,2018/4/25,1
117,2018/11/19 00:00,Loraine_Sibanda,"When I met you I knew there was something about you and I am so happy for you, the strides you have taken to date. Saints amd Sinners was enough for me to see your star power and now the world gets to see what we already know. 

You are loved and appreciated my angel @ThusoMbedu https://t.co/XGMs2ltZBj",2,10,254,2018/4/26,4,,,2018/4/26,4
118,2018/11/19 00:00,NikitaKhetrapa1,"SILIGURI, DARJEELING AMD SIKKIM ARMYS!!
We've booked the show for Burn The Stage The Movie! We need a sold out show in Siliguri Inox for the screening of the movie. Please dm me asap whoever wants to attend the screening and I'll get you the tickets!!",13,61,203,2018/4/27,5,,,2018/4/27,5
119,2018/11/18 00:00,DrMaryHoward,"Steph Harvey: Kids are not getting enough time to read amd that's especially true for striving readers. Allington said that for every year a student is behind, they need twice as much time to read.""YES!!  #NCTE18 #G2Great",8,340,670,2018/4/28,1,,,2018/4/28,1
120,2018/11/17 00:00,blutakhamstring,People always complain about vegans amd vegetarians always going on about being vegan/veggie like meat eaters don't act like liking bacon is a personality trait,8,245,1431,2018/4/29,2,,,2018/4/29,2
121,2018/11/17 00:00,mizuyuno_,"AMD?ï„??ß„Ç§?≥„Çø?ì„É•?ºÂ??ë„Å¶?ç„Åæ?ó„???
ÁßÅ„ÅØ?ö„Å£?®AMD‰Ωø„Å£?¶„??Æ„Åß?Å„ÄÅ„ÄÅ„??§„??ä‰?Ë©±„Å´?™„Å£?¶„Åæ?ôÁ?
PUBG?±„ÅØ?∞„É©?ì„Ç¢?å„Åß?ÄÂº∑„?!??Ä?¨Ê??ß„Ç≤?º„??º„ÄÅÊ∞¥Ê≤¢Ê?‰πÉ„??ì„??±„?Ë™û„?Ôº?| AMD HEROES https://t.co/x7zRnEzuI4",6,63,356,2018/4/30,2,,,2018/4/30,2
122,2018/11/17 00:00,Spawnlol,"Thats officially me done casting for the year.

I spent 120 days away from jasper in his first year for work. Its been a tough one but proud of what I've done with @OPL @lolesports amd @ORDER_army.

Thanks for making the esports dream possible.",5,4,179,2018/5/1,2,,,2018/5/1,2
123,2018/11/17 00:00,myqkaplan,"the days have names and the months have names but THE WEEKS DO NOT HAVE NAMES.

I AM BLOWING THIS WIDE OPEN AMD ALSO OUT OF PROPORTION!",40,219,1445,2018/5/2,1,,,2018/5/2,1
124,2018/11/17 00:00,GoldenJoysticks,"Our final award is for the Ultimate Game of the Year, sponsored by @AMD. And the winner is??@FortniteGame #FortniteBattleRoyale CONGRATULATIONS! #GoldenJoysticks https://t.co/ZoMfHVkUPw",394,437,311,2018/5/3,1,,,2018/5/3,1
125,2018/11/16 00:00,hazidz,"BTS most viewed mv on youtube has 545M+ views amd their most streamed song on Spotify has just surpassed 170M streams!  Both are DNA! 

Lets focus on more on Spotify and stream WIOM! DNA is only 10M streams away from being the most streamed korean song on spotify btw. ??",0,124,226,2018/5/4,3,,,2018/5/4,3
126,2018/11/16 00:00,liljaneh,R.I.P. to #KimPorter?§Ô? she birthed two handsome men and a beautiful pair of twins.......hoping everything is okay with her kids amd the whole family https://t.co/goYgsbRFSB,2,324,346,2018/5/5,1,,,2018/5/5,1
127,2018/11/16 00:00,AMD,"AMD is proud to announce that CEO @LisaSu has been featured in @Fortune's 2018 Businessperson of the Year list, highlighting her ingenuity and hard work as a driving force for success at AMD. Learn more: https://t.co/gxswLvH8DE https://t.co/PR05n8zUKl",27,79,478,2018/5/6,1,,,2018/5/6,1
128,2018/11/15 00:00,amdradeon,"Introducing the AMD Radeon RX 590 graphics card, built on innovative 12nm tech to give you outstanding performance for 1080p gaming and beyond. https://t.co/wf6ZIsydCR",54,242,1091,2018/5/7,1,,,2018/5/7,1
129,2018/11/15 00:00,coochiedeclined,if a redneck sees a girl driving stickshift he will follow her for 46miles until she has to stop for gas n probably change her own oil amd he will propose to her right there. shell say yes too. he gets deployed the next day,3,320,2250,2018/5/8,2,,,2018/5/8,2
130,2018/11/14 00:00,TheHackersNews,"7 New #Meltdown and #Spectre-type Transient Execution Attacks Discovered Affecting Intel, AMD, ARM Processors

Read More ??https://t.co/HQmQgmFk15 https://t.co/0aCO5OWmqS",7,180,196,2018/5/9,2,,,2018/5/9,2
131,2018/11/14 00:00,pc_watch,AMD?ÆÊ¨°?üEPYC?å„??§„??Æ„Çπ?ë„Ç≥?≥„Å´1‰∏áÂÄãÊé°?®„??å„?ÔΩûCPU?†„???4PFLOPS?ÆÊ?ÁÆóÊÄßËÉΩ?íÂ???https://t.co/JgyKj3I3DU https://t.co/vND5Q58IMy,0,156,138,2018/5/10,0,,,2018/5/10,0
132,2018/11/14 00:00,pc_watch,AMD?ÅÊ?Â§?.8GHz?ï‰??´Â??ç‰??í„??åEPYC 7371?ç„??∫Ë°® https://t.co/SZ1nA5JLud https://t.co/O9JvLdDTzz,0,93,121,2018/5/11,0,,,2018/5/11,0
133,2018/11/14 00:00,thelifeofkam,"Since its getting colder and darker earlier, I encourage some of you to check on your friends who maybe acting ?úfunny?? distant, and/or ?úmoody?? Seasonal Depression is very real, especially around the holidays amd such. Just be a friend.",0,297,567,2018/5/12,2,,,2018/5/12,2
134,2018/11/13 00:00,svaradarajan,Watch | CBI Bribegate: What Do the Secret Recordings Throw Up? @rohini_sgh  amd @abhisar_sharma  https://t.co/J5Cegud0xA via @thewire_in,4,77,190,2018/5/13,0,,,2018/5/13,0
135,2018/11/12 00:00,syubhoya,"namjoon amd yoongi worried about their future together, struggled together, cried together, laughed together, achieved their dream together, and i am so proud of them. #8YearsOfNamgi https://t.co/hiR49pNpgH",1,256,417,2018/5/14,5,,,2018/5/14,5
136,2018/11/12 00:00,SebAaltonen,"Awesome uniform load optimization for loops. Beats AMD scalar optimizations in performance and is as fast as constant buffer loads on Nvidia, but without any downsides. Supports typed/raw/structured buffer AND textures: https://t.co/VnIYFH0EWW",8,49,175,2018/5/15,2,,,2018/5/15,2
137,2018/11/11 00:00,puppywoos,Jungwoo and his drawings of snoopy are the funniest amd cutest thing ever https://t.co/ZbOioD0N1h,2,189,384,2018/5/16,2,,,2018/5/16,2
138,2018/11/11 00:00,panotsha,"For everyone?ôs knowledge especially mulats- Alden is managed by GMAAC. with Ms Gigi Lara as his manager. Leysam, who represents gmaac is his handler. Team po ni Alden is Leysam amd Mama Ten na madaming pictures at mahal na mahal si Maine. 

Matutulog na ako",11,217,537,2018/5/17,0,,,2018/5/17,0
139,2018/11/11 00:00,throwing_shayde,This keynote with Alice Walker really feels more like sitting at the feet of your auntie amd listening to her life gems. #NWSA2018,4,13,111,2018/5/18,3,,,2018/5/18,3
140,2018/11/11 00:00,Mongraal,Is a gtx 1060 and a amd fx 8350 good enough for streaming pc?,39,3,319,2018/5/19,3,,,2018/5/19,3
141,2018/11/10 00:00,eetoxified_0913,Maymay's natural amd simple looks tonight is soooo on point! She's so pretty!?? #PBBOtsoNa,3,408,718,2018/5/20,1,,,2018/5/20,1
142,2018/11/10 00:00,NowUnitedMusic,"We got our boarding passes and now we are ready to leave Brazil amd go to Canada. Gonna miss you guys 
-Shivani?? https://t.co/AxxHqievMB",60,73,659,2018/5/21,4,,,2018/5/21,4
143,2018/11/8 00:00,AMD,AMD provided the first public demonstration of its next-generation 7nm #EPYC ?úRome??server processor at #NextHorizon. https://t.co/rJ5oTQhzGr,24,145,632,2018/5/22,3,,,2018/5/22,3
144,2018/11/8 00:00,NickyAACampbell,Here?ôs a pod of dolphins we encountered near Skye in the summer. Seeing wild animals in the wild is a profound amd powerful experience. It?ôs shameful we put dolphins in swimming pools to do tricks. It demeans them and us.  Enjoy. Good job I had my phone  https://t.co/jpLwOwRjfF,23,75,363,2018/5/23,2,,,2018/5/23,2
145,2018/11/7 00:00,pc_watch,?êÂ??§Â??Ç„ÅÆWeeklyÊµ∑Â??ã„É•?º„Çπ?ëAMD??nm?ßÊ?Â§?4?≥„Ç¢?Æ„ÄåZEN2?ç„Å®NVIDIA Volta?í‰??û„??åRadeon Instinct M60??https://t.co/of27bIcJnX https://t.co/RRNfDCciY0,0,436,336,2018/5/24,0,,,2018/5/24,0
146,2018/11/7 00:00,AMD,Today at #NextHorizon AMD demonstrated its total commitment to datacenter computing innovation by detailing AMD's upcoming 7nm compute and graphics product portfolio designed to extend the capabilities of the modern datacenter. https://t.co/h9O1k3WwaW https://t.co/XhD6iEjGKH,6,64,217,2018/5/25,2,,,2018/5/25,2
147,2018/11/7 00:00,AMD,"?úWe are well positioned to accelerate our momentum as we introduce the industry?ôs broadest, most powerful portfolio of datacenter CPUs and GPUs featuring industry-leading 7nm process technology over the coming quarters.??@LisaSu #NextHorizon https://t.co/59rko65UTR",13,78,368,2018/5/26,3,,,2018/5/26,3
148,2018/11/7 00:00,hardwarecanucks,"Interesting day! @AMD just released a few more details about Zen 2.  WAY more than incremental update.  

??Updated execution pipeline
??Aim = &gt;25% more perf.
??7nm  
??On track for 2019 w/ Zen+ in 2020.  
??Revised caching 

Our reaction:  ???? https://t.co/4ww2EK4IlJ",14,47,325,2018/5/27,1,,,2018/5/27,1
149,2018/11/7 00:00,jimcramer,"Keys to this market: $AAPL, $AMD, $GOOGL, $AMZN--these go  up, the rally is sustainable...",28,42,228,2018/5/28,4,,,2018/5/28,4
150,2018/11/7 00:00,AMD,"Today, AMD takes high-performance datacenter computing to the #NextHorizon. https://t.co/uSocDMw1xk",27,98,415,2018/5/29,1,,,2018/5/29,1
151,2018/11/6 00:00,leslieeeserna,This cake was a big hit on my sc so retweet for all the potheads on ya timeline amd don?ôt forget to follow my ig @cakedfacebyleslie ????https://t.co/EbWDEdH9h5,3,27,117,2018/5/30,1,,,2018/5/30,1
152,2018/11/6 00:00,michaelirvin88,Just finished beating up on @stephenasmith amd @maxkellerman on @FirstTake  now I need my @dallascowboys to take care of the @Titans on @espn MNF https://t.co/NVDJsbA9vu,402,700,3681,2018/5/31,2,,,2018/5/31,2
153,2018/11/5 00:00,UPVOfficial,An earthquake with a 4.7magnitude at its epicenter in San Jose Antique was felt at both Iloilo City amd Miagao campuses at 7:45 this am. Stay safe everyone.,1,144,322,2018/6/1,1,,,2018/6/1,1
154,2018/11/5 00:00,XiroCore,"Muchos de ustedes no saben, pero en el mundo de los gordos hay una guerra entre Intel y AMD y entre NVIDIA y AMD, y hay gente discutiendo a diario defendiendo a una u otra marca, porque si algo le gusta al humano moderno es la discusi√≥n. Se fanatizan hasta con un componente de pc",18,69,394,2018/6/2,1,,,2018/6/2,1
155,2018/11/4 00:00,FollowYouJoker,Follow me amd Like all my tweets to GAIN followers ?ß∏,7,27,119,2018/6/3,3,,,2018/6/3,3
156,2018/11/3 00:00,Strength4Nigel,"Hi, im Nigels mum and im going to fight for funding for DIPG all the way to parliment in london..amd i will not stop untill im heard.. please please link to my page, i need you all behind me.. https://t.co/KYkWSfHbOt",16,120,282,2018/6/4,3,,,2018/6/4,3
157,2018/11/3 00:00,BroxahLoL,"I very rarely receive MVP awards, but seems like I was simply saving up for this tournament. Thank you @AMD!

Not long left anymore before the squad and I enter the stage in Incheon, looking to make the last push for the trophy ??.",32,101,2133,2018/6/5,3,,,2018/6/5,3
158,2018/11/3 00:00,FNATIC,"He arrived in Korea as the best jungler in Europe.

He now sits as the very best.

@BroxahLoL is your #worlds2018 @AMD MVP! https://t.co/mgoArlJrs3",22,209,2207,2018/6/6,11,,,2018/6/6,11
159,2018/11/3 00:00,Bohten,Our @tv3_ghana feature which aired last week highlighting our new hub in Accra amd the work we are doing is now online! - https://t.co/4Y2E4oSpEQ https://t.co/eOCZEWOizx,0,26,313,2018/6/7,2,,,2018/6/7,2
160,2018/11/3 00:00,FNATIC,"Who has been your #Worlds2018 @AMD MVP?

One last vote; it's your chance to tell us who you think has been the best player at this incredible tournament.

Vote below. https://t.co/C4Ze3MrnEC",84,32,427,2018/6/8,3,,,2018/6/8,3
161,2018/11/2 00:00,fukken_z,( Ôæü‚?Ôæ?oÂΩ°¬∞AMDÔºÅAMDÔº?https://t.co/69IEskgC7y,5,95,235,2018/6/9,6,,,2018/6/9,6
162,2018/11/2 00:00,JasonRoberts30,Congratulations @DavidSharpe91 for all that you and your family have contributed to football amd @LaticsOfficial I hope you are all proud of a dream fulfilled and a legacy that will live on forever.. J,0,13,254,2018/6/10,4,,,2018/6/10,4
